Review,label
No words it's amazing ðŸ˜„â˜ºï¸,1
Wonderful music...all my favorites that I haven't heard in years,1
It sucks. You can't listen to a certain song because Spotify is so bad at making a non money hungry app.,0
This is a best song app,1
Consume more mobile data even in data saver mode,0
"Asks me to turn on Bluetooth, every time i start/change to the app",0
is good and very easy to use,1
There is no search option for song.,0
I cant listen to my songs like its so dumb the old one was better,0
Joe Rogan!!!!!! I'm leaving YouTube. But would like the focus and encouragement for people to move over. Need better focus on videos maybe??,1
Buggy af. I just updated it and it's still giving me problems.,0
"I kinda like this app. In bad moods it give me calm feeling. One and only problem of this app is advertisements of Spotify premium,if we have luck sometime we've get 30 min of uninterrupted music that's it. But all-rounder it's a good music app I've personally recommend this to my friends",1
"Best music streaming service .I cannot believe it took me so long to use this app!!!!! Loads of songs, I used to buy them all on disc so very annoying when I can't listen to music I have bought on apps like Amazon music Not a problem with this app it's excellent",0
"So great. Subscribed now. Best thing. Listening own playlist while reading, gaming, dancing, dating. The best. Up to date podcasts, music, Sigrid, Devon Cole, etc. Couldnt ask for more. I'm in.",0
The app is great but when i play a song it shuffles and plays a different song,1
"Spotify has always been quite the reliable app, but recently it has been anything but. A recent large update seemed to create a lot of bugs that can't be ignored. Music would stop randomly when I lock my phone, when leaving the app running the player would sometimes not show up forcing me to restart the app to get it back and sometimes a different song would be playing than what it shows in the player. Not exactly the premium experiance I was promised...Hope at least these bugs get fixed soon",0
Its really good Im always using it every day Love it  ,1
Great music platform,1
"Someone hacked my account and changed my DOB and now I can't change it back. Also, there aren't random genre Playlist. Only what someone has created.",0
It's simply one of the best applications ever used and it's a must have on all of my Android devices plus also on my Microsoft Windows phone,1
Love this app you guys have all my favorite music.... price has gone up...hope they do not go up anymore,1
App stopped working after update. I can only play saved music because the main page or search doesn't appear at all.,0
Money hungry.. needs more old selections and morally a questionable company.,0
Something wrong with phone number verification method. It sends otp but after entering it doesn't allow to log in,0
"Really great! All songs are nice and clean. You can even turn of your device and it will still play! 11/10, would recommend for sure.",1
Too many ads,0
"So many bugs. Keeps on disconnecting with my tws buds. Car connection is also buggy, doesn't display song info on unit.",0
I love this app so much,1
"When I downloaded and started the app, it was showing ads continuously for 5 mins and after that I deleted it instead of waiting songs to play. I know, I was using free version, but this doesn't mean I'm suppose to watch ads only.",0
"Greatest streaming app on the entire store, huge collection of songs with HQ sound. And what's make it the best is that it works in all regions unlike Apple & YT Music.",1
"You can go screw your selfs becues there are songs playing that arent even in my playlist when i play it and i swear to god if this is another one of ""improvements"" your dead wrong becues i dont want those songs if they arent in my playlist",0
This app is really good and helpfull for mind freshness,1
Moved over from Apple Music. Loving the premium look of the app + all the features. Hoping we get Spotify Hi-Fi soon now so I don't miss Apple lossless too much,1
Super buggy. Quits unexpectedly and doesn't show a play bar. They gotta figure this out.,0
So much better than struggling to download music to listen to! Got the premium and its worth every penny!,1
The algorithm radio is bad coz it just show you the latest songs you frequently heard.,0
"I used to love this app. I use it for 8+hours a day most days. Over the last 6 months it has become worse and worse. It crashes, I loose the controls, it pauses for no reason, songs cut out. I have really started to think about switching to another service.",0
It's so easy to listen to your music and I give this a 5 star cause it's just so easy to use like this is the best I can turn off my phone and I can still hear it like this is amazing,1
You just have to pay even for music to shuffleðŸ¤¦soo materialistic,0
Great access to incredible music,1
This app was awesome until there's 2 adds you cant even skip they add songs to you play list not to mention they randomly turn on shuffle i used to use this app all the time on my old account now pandora is better or use 10 hour vids on youtube terrible job spotify its hard to think of anything good with this app that other apps dont do better spotify is the bottom of the list for music spotify i dont want to even see your adds anymore how far this app had fallen,0
"Give yours attention towards the language like non Korean can't understand exact Korean language but if it is written in "" Bo ran du shii"" so we can understand the pronounciation. Also sometimes many songs were removed from playlist and that's it I found out that the song was removed by Spotify from the app plzzz at least don't remove the song which u add in app. It's a humble request ðŸ˜Š",0
excellent application more than the others.,1
Too many adverts...,0
Could be a lot more user friendly,0
After I updated it it told me that my payment expired tried to renew it but it's not working now I'm looking for another music player pls fix it,0
I would give 2.5 stars if I could. The app is great... When it works. Some updates are great while others render the app unusable. I want to give 5 stars but the inconsistencies are brutal.,0
"This is the best app, easy to use, works across all platforms and syncs with other apps easily. Finds recommendations that are always on point, new music or playlists that work well, great algorithms!",1
Have been a Spotify premium user for quite sometime. But recently the app keeps crashing.. music suddenly stops and I'm unable to find the currently playing button on my app. Please fix it ASAP!! Else gotta try out YouTube premium,0
"Thank you Spotify love it so much,,,,,,",1
It's good at the part of songs but after a while it will just delete your Playlist and change it with recommended songs. It becomes more annoing because it won't let you change it ever again with any songs so it won't let you pic a song from any Playlist ever again after a month so it becomes useless to ever use again. And it will automatically more liked songs if you don't have enough then it shuffles like 20 different songs even though you say 1 song,0
"My original issue has changed to a new one; now there is no play, rev, ff buttons. It mostly plays without randomling turning off, but I have to close the whole app to turn it off and cannot go back or skip ahead. Sometimes it will show those buttons but tell me nothing is playing (when something is playing) so those buttons are useless.",0
I love Spotify so much # love music,1
"Overall, it is nice. But maybe you can add a new feature or option of displaying the translation of the lyrics into english.",1
"Great service, garbage app. Constantly looses connection, bottom bar disappears, and switching songs sometimes crashes it.",0
It is money every where ðŸ¤‘ not what you can control so useless app,0
No doubt a great collection of music at your feet. But why doesn't the app just keep playing? Stream on and don't stop!,1
"Premium is more than worth the ten dollars for me. I use Spotify 24/7. However, I wish there was a way to move the order of songs around in a playlist on moble. P.S. They've since changed this so as of writing this I don't have a problem. I do recommend they add a mono/sterio setting for each individual connected Bluetooth device and also a feature where you can start a playlist where you've left off after switching to another.",0
I love Spotify! If fact I am a long term premium user. I use Spotify every day from work and out of work on my phone. Well before this new update I used to be able to switch what was playing from my computer at work to my phone and now I am unable to! I am so frustrated that I am give one of my favorite services one Star. I am doing this because I am a premium user and since my account has music left playing at work I am not going to be able to use Spotify from my phone all week end! ðŸ¤¬,0
Love spotify!!! I can find pretty much any music I love!!,1
"Spotify is a pretty good app, but I dont like how it says enjoy the next 30 mins of uniterupted music 10 mins later another add, I also wish you could orginaze your playlist custom, other wise its a preety good app",1
"After a while, my account was unable to be edited and my username appeared as random letters and numbers. Whenever I tried to play a song, it would play a 30 second ad and then do the ""You'll get 30 minutes of uninterrupted listening"" thing. But even though the ad was over, the timer was still counting up. I couldn't do anything on the app and all of my playlists had been removed, as well as my search history. ðŸ™ƒ",0
Great app to enjoy songs,1
Spotify is the best I couldn't live without their music,1
Nice clear sound very satisfied,1
The app does perfectly what it was meant to do. Enjoy music,1
I can't describe what it would be like to not have Spotify to help get through life in this disappointing world. Just the best music app out there.,1
Spectacular music streaming......I love it,1
"Last year I suggested to add a feature to enable premium periode checking by app, and they did it! Thank you for listening what customers needs.",1
"The ads are supposed to be after half an hour. But this app irritates alot with frequent ads. I have faced at least 3 times ads within half an hour duration. If this stays on, i will never recommend this app to anyone and definitely going to uninstall the app. Talking about the good side, the app is overall 4 star",0
"Please fix the bugs that have been introduced in the latest version, can't control the playback of my music, which I consider a basic feature",0
"Autoplays random song when locking screen, randomly starts a radio when i select a playlist When connecting to my car's bluetooth I can't select the currently playing song, app requires full restart. Play bar is not appearing",0
"I loved it until I found out the theifs were taking my money when I chose the free version, those fools better give me my damn money back.",0
"I have been on Spotify Premium for a while now and I have started ti notice that for some reason I get logged out of my Spotify, I put my passoword in and it says that it is offline while I can clearly get emails from Spotify and no problems, I recive the email for login without password BUT IT DOESN'T WORK, PLEASE FIX THIS, THIS HAS BEEN A HUGE PAIN FOR ME, NOT SO ""Premium"" AFTER ALLðŸ˜’",0
Add some more advertisements so we can enjoy your advertisements without playing the songs,0
It's fine. I just don't like it when it puts stuff in my playlists,1
It's really good!! I love using it to listen to music in the background of my games!! And when I just need a good playlist ðŸ˜ðŸ˜ 5 stars 100%,1
"I love this app, all the music I listen to in one place! I have premium, which is AWESOME, though sometimes it glitches and the song will play but it won't come up on the app so I can't pause it or anything but other than that it's great. If you don't have premium it kinda sucks because you can't even really choose the songs you wanna play, which annoyed me before I got premium, but it's still so good ðŸ˜ðŸ’…âœ¨ good job.",1
"Shuffle doesn't do its job very well. Plays all artists in a row. Also doesn't play all my songs, get stuck on a small rotation of the same songs. Not sure why this is but I dropped premium because of it.",0
Works really well the pre made song library's are really good I highly recommend this app for listening to music,1
Used to love this app. Now 2 songs and 3 commercials 2 songs 4 more ads. Also while playing MY Playlist they add songs they think I'd like or remake versions of my songðŸ˜¡ I can Play a radio station with less ads,0
"Using it all the times but the remote function from my Galaxy Watch is not working, which is one of the main reasons i bought it for!!!",0
I enjoy using Spotify.,1
I have premium and its just so fun to listen to music when your somewhere where there is no connection,1
"Very often the UI is not showing a song or podcast is playing, meaning it cannot be paused or skipped. Only way to get it back for a while is to force stop the app.",0
Great music for all kinds of listening and still great,1
It's easy to use. An I have found every artist I pur in,1
Spotify is so annoying i wanna play my playlist/like musics but it goes to a different song like from suggested songs,0
Very good collection and what ever we need in music we get here,1
Found some new music through recommendations from other bands that follow. Always love discovering new music.,1
Spotify is the app to have when you need assistance while driving. Good music or when you need directions on the road while driving. It just makes your driving time must easier and enjoyable. What a pleasure to have. Thank you Spotify. Get this app.,1
"I uninstalled this app because I don't have any use for it anymore and as soon as I did that, the ads for it appeared on YouTube videos Just how freaking desperate do you have to be to promote it this much Please buzz off",0
I fell in love with Spotify all my favourite songs are there. Excellent app best ever. The best App for Music.,1
Bruh...whatever you all updated ruined the app. No control over whats playing? Cmon...change it back or im out,0
"I love the app if I could rate it out of then I'd say nine though, the reason is because the ads are soo annoying but overall I like the app it has various options of music and you can find most songs that you want",1
"I love it, I can literally stream everywhere. Thank you all so much!!",1
Too much ads pop up in no time they say for 30seconds ad and listen for 30min but after every 15-20min a ad pop ups and kills vibe,0
Didn't realise when I downloaded that it's a trial experience and after a couple of weeks they pretty much make it useless to use. No thanks. Back to Amazon Music for me,0
There is no better music app....so much and more everything i want to listen to i can find it here.,1
A good application for feeling the taste of amazing music,1
"The latest update is causing the app to randomly pause on its own and cause the now playing bar with play/pause to disappear. Transitioning from phone audio to Bluetooth, Android Auto, or Chromecast frequently cause audio to stop working. A song will be playing, but you won't be able to hear it. When using Android Auto and streaming music, anytime a phone call comes in it causes the audio to not return once the phone call is done. I have to unplug my phone and plug it back in to get it to work.",0
The app keep crashing when i started to play the song. Seem like the others also meet the same problem. As a new user i was totally disappointed since i thought Spotify was good and function well to use.,0
Works but then doesn't. The play pause button disappears and I have to restart my phone just to get it to stop,0
Please can you fix thiss i cant log into my acount and it is a premium acount since last night please fix thiss,0
"This app is not compatible with Google Home devices with multiple users and accounts. Completely useless to have a family plan that never actually works to listen to different content on different devices, while logged into different accounts. Also: I cancelled my account last month, and still was charged again. I guess I have to get PayPal to intervene to get my refund. It sure would be nice if there were actually a simple way to access customer support.",0
Kindly return back the like button,1
All my favourite music in one place. I particularly like the auto-generated playlists and the new artist suggestions.,1
when karaoke feature available?,1
Glitches. The music stops and starts constantly even in off-line mode. I love Spotify and use it daily but this is ridiculous. Could someone give an update on when the glitches will be remedied please?,0
Great auto-generated list of songs and music styles,1
I use to be a premium user for some reason I need to jump temporarily to the Free and advertise version I can confirm that this App hat the very best features to hate the free version Well done Sporty ,1
you need fix crashing problems on your app to renew itself software it stop playing my favorite song it get very annoying,0
It used to work great now anytime I hook it up to my car or any kind or speaker it completely bugs out.,1
"Hello Spotify. I'm experiencing something really bad in the app.. it was the best app for me until yesterday.. but now all out of sudden my playlists and songs have disappeared and I'm not able to search anything.. it says the app is unable to connect my Samsung Galaxy M30 device.. plzz look into the matter, thank you.",0
Update sucks. It freezes and still plays adds from Spotify on podcasts even when you pay for premium. Edit: almost a year later and the app still sucks.,0
"Great app, but it has a lack of informations about the artists and songs.",0
Its ok,1
I can get any songs I want an enjoy them while opening another app and make playlists but there is one problem. When I try to choose the song I want from my playlist it eon work but over all Spotify is amazing ðŸ‘!,1
"All my favourite music can been played here,thanks!",1
Goodbye Spotify. Not going to miss your service one bit.,1
"The last android playback update is trash , please bring the normal one back",0
"At first i gave this app a five star now i am giving it a three. Reason why because, whenever i want to listen to music it stop out of nowhere. My wifi is alright i tried to unistall and reinstall the app, it gave me the same problem. Please fix it.",0
"Worst app I have ever seen...!!!Even if there is full speed internet connection, app is not seem to play songs.....Had downloaded 4-5 times but songs are not playing....Very much disappointed with this app...(There is not option of 0 star, otherwise I would rate this app a big 0)",0
3rd class app ever... I loved this app earlier... But nowadays adds are everywhere... Nowadays the 30mins add free listening is gone too...It comes once in many days... I have great Idea turn off the app even from background when the add starts and click again on the app you can hear that song it will continue where the song began without any problems of 30secs add... How is it Spotify my brotherðŸ˜ŒðŸ˜ðŸ˜?,0
Used to work fine in my car with spotify auto connecting but since the recent updates which coincides with spotify car thing release it no longer works. Installing an older version fixes it so I think I will be cancelling my subscription if spotify thinks this is acceptable.,0
"Exceptionally good, especially if you are a Christian and you want uninterrupted worship go premium. No regrets. Many podcast devotions and other to choose from.",1
Awesome app for music! Excellent algorithm for song queue. All competitors should take note!,1
"Decent. The algorithms for making daily mixes can be super repetitive, even when you try to like or move liked songs into your own playlist. There really should be a dislike button instead of a ""hide song from the playlist "" function because that song will later show up in another playlist. User interface is nice and easy to use.",0
"Hate the update, more difficult to find songswhen searching saved library. Latest update is even worse! Playing no play bar won't stop playing",0
It's cool with all the features it has the only problem is that its a disadvantage to some of us who do have credit card or debit cards to pay for other options that are there and also please allow as to choose our own songs the shuffle play sometimes do not work for me I like playing my favorite songs not you choosing what I want to play is cool make some changes please,0
"I love this app i found the music i love plus first month free then a little extra charge but i keep playing my music non stop, thank you Spotify...",1
"Even after updating, there are so many songs that simply won't play. Of the ones that do play, many pause after roughly 20 seconds of play and do not play regardless if what I do.",0
"spotify shouldnt add songs to playlists for you, its really annoying and they should make it a setting.",0
Awesome! Great playlists and podcasts. Shortcut on lock screen is a game changer. I'm,1
This was a great app. But what has been going on? It just stops and then it just starts. Randomly. My phone tells me all the time that spotify's trying to play when I don't even have it open on my phone. I have uninstalled the app and reinstalled it several times and that does not help. Somebody please figure this out and fix it!,0
Been Spotify user since several years now I use it every single day It has changed how I listen and discover music Also the new genre tag story thingy works great Pstt I am an Android developer and would love to work for Spotify,1
Excellent site for music l like,1
"Improve the download feature, we should be able to download specific songs instead of the entire album or playlist",0
Worst shuffle in the league. I have tons of songs downloaded but Spotify plays the same songs over and over again. I have tons of songs downloaded that hasn't even been played yet on shuffle. Need to fix asap,0
Good app and many good choices they have a playlist for all your favorite artist and those playlist play the artist,1
love what I can listen to. I love the choice of music I can listen to and I like the preset choices made by Spotify of the music I listen to,1
Great variety of music for all tastes,1
"Can you please stop playing music automatically everytime I connect my device on bluetooth? All the settings from my phone ia set to not do it but this app ia very insistent. Very annoying and frustrating! Why don't you have stop button on your app, only play and pause?",0
How do you allow R-Kelly a literal and convicted pedophile on your platform but remove songs with titles deemed offensive (Let's get Retarded by the Black Eyed Peas for example but is not the only song) to a clean and uncensored versions to suit the snowflakes? Am I not paying to listen to music in its original state?,0
Nice listening to my all-time favorite music,1
not able to. load music not available on the app,0
The latest update messed up my app. The bar at the bottom of the screen that usually displays a playing song disappears. I cant stop a playing song without force quitting. The app is barely functional on my android.,0
Ok I've resorted to begging because it's literally impossible to make playlists without being able to hear a sample of the song in the add section. Please. Just add that back and I will give 5 stars thats all I want. Why would you take that away. The only reason I dont switch music apps is because of how many playlists I already have at this point. BLEH. the bare minimum has been restored.,0
Constantly have to keep closing and reopening the app because the music playback controls don't always appear. Also having connectivity issues casting my music to Google home. This is literally the only music streaming I use. Please provide a speedy fix.,0
Good,1
"#JRE is truly the only reason I use Spotify. Pretty good, you can find and listen to almost anything. Ads stink, especially the ads from Spotify trying to get me to pay for premium so I don't have to listen to ads.",0
This app is great as it makes play lists depending on what you've listened to before and generally puts together a good list for you to listen to.,1
"Used to be wonderful, now always crashes. Won't pop up the album view to scroll through songs, sometimes won't stop, will play random songs for no reason. Hopefully fixed soon or I will unsubscribe.",0
THIS IS THE BESTT AHHHH!!!ðŸ˜ðŸ˜ðŸ˜IT HAS THE BEST SONGS plus you don't need to download a music downloader,1
"It's all good now but sometimes, the podcast/music from the recommendation list doesn't really work well in terms of the list. Keep up the good work to the team!",0
I like it it plays what I want to hear the music I like to hear you know it plays continually even if I cut the phone off so I do like this app a lot Recommend it for everyone,1
Signed up for the 3 month free offer and twas good but there's your ads yet. Don't want music to be inserted with ads,0
I have gone back to the free option but I'm older so ads don't bother me. The new music I've been introduced to through Spotify has been pretty great for the most part and now I can sing the correct ðŸ¤­lyrics to my favourite choons!ðŸ‘,0
Nice app,1
I can't get lyrics.... I have tried everything to get lyrics... Otherwise no problem with this app... I will uninstall it now...ðŸ˜Œ,0
I like the convenience that I get instant access to any track I have shazamed.,1
"I do like spotify, once you have a premium account, you can get most if not all the songs that you are looking for. The Music quality is always at a very good standard. the songs that spotify Selects for you as songs related to What you are playing are very good and provides you with songs and artists which are new to me and they expand my musical knowledge. The only downer with the Spotify app is that I used to be able to use a DJ app to do mixing. Such a miss. This is the reason for 4 stars.",1
Recently going down fast. Basically giving it a few days chance and planning to cancel my paid subscription the app has become so buggy,0
When you listen to the songs that you know the listening of the songs are so good that you can start singing,1
A true plasure to use for music lovers of all kinds!,0
Spotify is trash I on have an account because its the only option on PS4,0
"Using spotify free, very happy with range of music, podcasts etc, ads aren't too intrusive but would prefer a greater range of ads as they often play the same ones back to back.",1
"Best Streaming platform ever!! Perfect if you have the premium, still good otherwise but ads are not my thing! 10/10 for me.",0
"Them making a big deal over Joe Rogan and Neil Young, got my curiosity up about Spotify so I thought I'd give it a try. I've never tried it before until yesterday. I'm so glad they got my curiosity up though because I love Spotify. I found a lot of my favorite singers and some of my favorite podcasts too. Stay as you are & don't give in to their politics. The only changes we need is improvements to the app when it's needed. The app works great too. I love it. Keep up the good work â˜ºï¸ .",1
"Ever since they resolved the issue with ad injection in podcast, things have been much better. There are a couple app crashes now and then but otherwise I enjoy it",1
"Strongly pushing for subscribers. Free version used to be decent, and now barely useable with ads at every step (switching screens, changing playlists, between each step, pausing and restarting, **any step**). So much that I finally signed up with premium trial. Premium is great; tried to find an alternative with as playlists and songs, and it doesn't exist yet. Not sure I'll pay yet, or find a YouTube mix, or listen to radio after the trial.",0
"Normal version ( without the premium ) the ads are very annoying but after taking premium version of Spotify, I am so satisfied with the sound quality plus you can the download the songs to listen offline. I AM GRATEFUL THAT I SELECTED SPOTIFY AS MY MUSIC APP, thank you Spotify.",1
"works fine, best music app",1
I love the playlists tailored to what I listen to...awesome!! Update: Been listening to spotify for awhile now...still loving it. I left for a minute and came roght back. I tried other music apps but spotify is my all time favorite. Thanks Spotify ~you rock!!!!!,1
"Loved the app till this last update. The app barely works now: my music plays randomly, stops when the screen goes off, can't see what song your playing, no listening bar on my lock screen. Clearly didn't do enough dev testing before the last update.",0
"I use to love this app. To me, it use to be one of the best music apps. But after last update, it has gone down hill. Now when I listen to a playlist it will just start playing random music and then start the playlist over again. I use to never have any problems. Now it is full of bugs. Until it gets fixed, I won't be using it anymore. Until it is fixed, I wouldn't recommend it to others either.",0
"ON NO DAY EVER SHOULD, 2PAC: HIT'EM UP, B ON, THEN RANDOM PLAY, PLAYS, POLKA/COUNTRY. IN NO WORLD R THOSE EVEN A LIL SIMILAR! App was close to 5 stars. IDEA, go back 4-5 updates & leave it. Undo the Updates/Changes, or try again, even.Not worth the $ right now. Basically,updates from Oct-ish/21-Feb/22 SUCK. Now while connected to BT, any notification while listening, it turns my volume down & doesn't fix itself unless,I close app, shut off BT,then reconnect everything. PLZ Fix the bugs.",0
Very badly in offering and didn't UNDERSTAND marketing and expensive,0
Nice,1
Hello i love this app Been using for 3months but why is the Spotify showing up whenever I play Timber (by Pitbull) on my computer it shows up . Thanks :),1
"Please give us the option to disable the album art on the lockscreen, it's so annoying",0
love most of the features in the app but one thing is a bit expensive at each month subcription for $9.90,0
"Awesome! Thank you so much for such a wonderful app, i can listen any music and podcast i want. Thank you developer for free, you have a big heart.",1
I love the app and the wide variety of listening choices.,1
I love Spotify good app to download,1
"App has been crashing a lot since the last update, also the play bar is not there at times.",0
I love this app I always listen to heartstopper soundtrack and live it!!,1
it's okay but why does everything need to be premium? like we can't even pick the song we want it's in shuffle and they add random songs.. worst,0
Awesome app love it to bits...,1
Spotify is the only app that has everything .,0
I really like this app because I'm the type of person who likes to listen to music when studying so this keeps me a little more happy :),1
The mostly lovely music app i have ever seen. My weekly mixtapes always drive me crazy. Am in love ðŸ’•,1
  3  2        3   1 ,1
Great app. Love the music and podcasts.,1
"Constant crashing. Currently its been crashing a lot more. I have been a long time spotify user and I hope they fix it soon, once they do get to fixing it its a 5/5 stars",0
"The app straight up DOES NOT FUNCTION on Xiaomi phones. Volume is low, the app is buggy, and whether it'll actually open or not is down to the flip of a coin. This has been a problem for YEARS now, for the love of god FIX IT.",0
Best pod cast and music,1
"Good for podcasts, use anything else for music, you can't even listen to the song you want with out having to listen to other ones not even remotely close to the same music type. Just why?",0
Good music at all time,1
I have a bug or maybe a setting problem my songs in my playlist keeps mixing when played . The songs play shuffled even though shuffle is turned off. Wt i actually mean is my first song is montero the second is someday so after montero ends it starts playing some other song and not someday......... Plss help me with thisðŸ™ðŸ»,0
A recent update ruined the group session. Please dont touch things when they work great.,0
Best app I pay for. All my music lives here and it's hard to find music. ðŸ¤ŸðŸ¤Ÿ,0
"App has bugs that haven't been addressed for weeks. Come on, why are we paying for this?!",0
"About a 2 years ago, the app began to randomly stop the song or podcast that was playing. When it is really bad, it will stop the song every ten seconds. I have tried everything from disconnecting all Bluetooth devices, to clearing cache, and reinstalling the app. It happens on all devices. Have found no solution and will likely be seeking another music service.",0
This app is awesome you can find a lot of songs here before have using another app to hear music but I can't find lot of songs there but here I could find a lot of music what I have searching for but one or two songs are not here like ''so many things I do and girl'' please add those songs.,1
"I have used almost every music provider except apple's music. So, I can say that the differences in audio quality are barely noticeable but the usability differs. For example, here in Spotify, you can stream music from one place to different devices, can add sleep timers, recommendations are better than the competition and, the number of content is huge, added to that there is a windows app that works seamlessly. App experiences are good, if it gets any bugs; it gets fixed in the next update.",1
No issue and encountered eversince I installed this app super users friendly and was to link to my car and bt speaker.,0
You can't listen to a song you search up without spotify shuffling in more. I wanted to listen to the song I searched not these random others. Kinda defeats the purpose of a music listening spoof you can't play the song you want.,0
"The music player is randomly disappearing on pixel 6, I have to force close the app and reopen to get it to return. Very bizarre",0
Tooo much ads inside this app,0
"Buggy. This app has gotten so bad it's almost unusable. Search takes like 5 seconds, and the app's just buggy in general ðŸ—‘ï¸ðŸš®",0
So I'm getting mad because every time I look up a song I WANT TO HEAR a different SONG PLAYS IDK HOW TO TAKE IT OFF BUT PLEASE TAKE IT OFF OR I'M DELETEING THE APP JK but fr please look into it.,0
"Ive had my account disabled with this message ""Your payment provider recently recalled an unauthorised payment for Spotify Premium. WeÂ´ve now returned the funds and disabled your Spotify account."" even though my bill isn't due anytime soon and I've already payed my last month bill and i never even called my bank about this Edit: my account has been recorded but even though I already have payed & my bank gave me proof of last month's payment I'm being made to pay again to access my premium why?.",0
it's good but y'all over exaggerating with them darn ads,0
Remove ods on Spotify Although I have premium I have to listen to app. Remove it,0
We have so much fun on spotify. Great stuff,1
Good,1
"Absolutely amazing! I got family plan and my whole family loves to listen their favorite music from Spotify. Audio quality is superb and very easy to use. Edit: I can't open notifications anymore, it just says try again and it's very annoying. I have Spotify premium Individual.",0
Good service and excellent music selection,1
I hate how you have to get premium just to listen to music 9 bucks just to listen to the music I like. And if your 14 day trial ends you can't see your music and can't decide if you want to listen to depending on your mood. I wish that it could go back to normal when you had your 14 day trial. ðŸ˜ž,0
Personally i only like to listen to like pumped up kicks i need a docter or maybe been there done that the songs that YouTube cant miniscreen for so when i put them in a playlist i only specification NOT ANY OTHER SONG THAT ISN'T IN THE PLAYLIST I MADE to be put in there i only want to listen to my song and or songs now the main problem i have with Spotify is not its ads i can handle ads but what makes me lose my temper is that they add other songs to your playlist would not recommend.,0
I Trying to play a song on my liked Playlist and I'm only hearing the preview of the song I have to press the shuffle button just to listen to my music.,1
Updated: had to update to one star after I get an ad after every song! Old review: The app works greatbut no way to skip the ads especially when they are all unrelated and untargeted. Why the hell would I care about mental health and all that jazz for snowflakes? They just spam you to death with unrelated stuff. I never got one targeted ad in my years of use...,0
Great app listen to it all day everyday,1
"I hate the fact you cant have ur own playlist without it adding songs! And why cant i listen to just a song, not one like it first?",0
All good except it doesn't contain some of the great music covers that you can find on YouTube and that the only reason for my 4 star rating.,0
"This is waste app always get addds , so please don't install this app",0
Love you guys always and forever. Your the music streaming platform I go to every time. Peace and love.,1
"It's cool, I use it all the time. Only thing is, like 3/5 times I use the app the play bar disappears and I have to force close the app to get it working again. I'm on a fresh s21 with barely anything on it. So I shouldn't have this problem I don't think. EDIT: I think the update fixed it.",0
It mostly plays fine. Small gaps sometimes and for what ever reason I can't get it to show up on my lock screen anymore,0
Easy to use. With lyrics. Without ad. Awesome app.,0
Everything in this app is okay but ads are the major issues .. I m not saying to close it but decrease the timings ......,0
"Spotify working very bad connected via Bluetooth in the car! I have Samsung Galaxy Note 10 plus. Bluetooth version - 5.0, A2DP.... the music constantly breaks, stops and begins. Is there a solution to this problem?",0
I can't play my play list because it as songs I never added,0
Ver good for various music types.,1
"The app has been running quite smoothly, expect the last three months, I open the app and there's music ""playing"" meanwhile my player says it's paused (car player). Restarting Spotify seems like the only viable option, clearing my queue and starting from a random song or the last played one, seems random. If this still persists I would rather use YouTube music or other audio streaming platform.",0
"30 mins of add free music is a joke, you will get 3 maybe 4 songs if your lucky.",0
Very good app I can listen to all my favourite songs but the premium is expensive and it is a shame you can't peek at the next song but I love this app :),1
Music is good and podcast I'm ðŸ˜ðŸ˜ðŸ˜,1
"The app was working fine but now I can't seem to download any music and it is on a premium family account. Every time I try to download a song, album or playlist, it downloads until a certain point and then it just loads. I've tried transferring the data to my SD card numerous times and I have deleted and reinstalled Spotify numerous times and the problem still doesn't go away. Please look into what may be causing this type of problem to occur.",0
"Your app is stupid. I can't even replay a song, and I have to listen to the song once. Do better.",0
Almost 50 songs have DISSAPPEARED from my Liked List!!! Could you at least notify when some songs/artist sorting or anything happened so we can get ready????,0
Great App,1
"I love Spotify and have used it forever and even upgraded to Spotify Duo. However despite being up to date on updates, it's super glitchy. Sometimes the music randomly stops. When I pull down my bar from the top sometimes there is just a empty space where my music should be. I plug in headphones? Sometimes it just starts music. The WORST one I've noticed is sometimes it randomly turns the volume ALL THE WAY UP. I'm going to go deaf!",0
I love this app i love how you can play any song you want! But the ads are annoying. I usally get 10 ads in a row. 10! Way to many! but other than that amazing app lol,0
"No idea why trying to search for songs in your 'liked songs' is so difficult, I shouldn't have to scroll up to search. Also why tf can't I rearrange my songs in the ""liked songs"" section. Seems foolish to not include that at an option...",0
Best for music online/offline. Better than Amazon prime music,1
Spotify is awesome!... that is all,1
"Just another way to be spied on by people with ðŸ’© intentions- I miss the 80s You can laugh, but at least our every move isn't on candid camera, all our likes & dislikes are monitored. Technology is a donkey. Wait, that's mean to donkeys... You get the point- Enjoy your shower! May as well do it on the front lawn!!!! ðŸ¤ª",0
Far too many ads. Ruins your listening experience.,0
Me encantan los diferentes generos de Musica,1
Some songs doesn't show lyrics even though they used to show before.. please fix it,0
"Lots of ads, very unhappyðŸ˜žðŸ˜ž",0
New update has caused app to freeze alot. I pay for premium but have to listen to adds on most podcasts i listen to,0
"Do not buy premium. You still get ads for podcasts. It is not the podcasts' ads, they are supplemental ads that go straight to spotify. On top of that, they have overoptimized this just like every other app. Convenient to switch from car play to non car play, only problem is the floating button is placed right over the play button for a song or album. These overlooked problems are everywhere. Buttons on top of buttons, settings not saving, network not updating. I cant justify $9.99/month anymore",0
